Amounts_due_to_Gov_t_and_SBV,Assets,Balances_with_SBV,Balances_with_and_loans_to_other_credit_institutions,Book_value_per_share_BVPS,CCE,COGS,Cap_Contribution_long_term_inv,Cap_Reserves,Cash_on_hand_gold_silver_gemstones,Cash_ratio,Charter_capital,Current_assets,Debt_to_equity,Deposits_and_borrowings_from_other_credit_institutions,Deposits_from_customers,Derivatives_other_fin_Liabi,Derivatives_other_fin_assets,EPS,E_L,Fin_Expenses,Financial_income,Fixed_assets,GP,G_A,Goodwill,Gross_insurance_operating_profit,Gross_profit_margin,Income_from_inv_in_other_entities,Interest_coverage,Inv_Properties,Inv_properties,Inv_securities,Inventories,L_E,Liabilities,Liabilities_to_assets,Liabilities_to_equity,Loans_adv_and_fin_leases_to_customers,Long_term_inv,Long_term_liabi,Long_term_rece,Mino_Interest,NII,NR,Net_PAT,Net_fee_and_commission_income,Net_other_income,Net_profit_from_sale_of_inv_Securities,Net_profit_from_trading_foreign_currencies_and_gold,Net_profit_from_trading_of_trading_securities,Net_profit_margin,Non_CA,Non_curr_assets,Operating_expense,Operating_profit,Operating_profit_before_provision_for_credit_losses,Other_CA,Other_Non_CR,Other_assets,Other_borrowed_funds,Other_liabi,Other_profit,Owner_s_equity,Owner_s_equity_,PAT_,PAT_for_SPC,PB,PBT,PE,PL_of_inv_In_AJV,PL_of_inv_in_AJV,Profit_from_fin_Act,Profit_from_insurance_operating,Provisions_for_credit_losses,RE,ROA,ROE,Reserves,Selling_expenses,Share_premium,Short_term_inv,Short_term_liabi,Short_term_ratio,Short_term_rece,Ticker,Total_NR,Total_assets,Total_direct_insurance_operating_expenses,Total_profit,Trading_securities,Trailing_EPS,Valuable_papers_issued
,,,,17423.0,4221.0,11621.0,,,,,35000.0,27221.0,4.18,,,,,2280.0,67587.0,-735.0,947.0,12559.0,7482.0,1491.0,,,39.17,,0.0,0.0,,,2224.0,,6606.0,9.77,,,27807.0,3159.0,,0.0,,19104.0,7834.0,,,,,,41.01,,40366.0,,5790.0,,2093.0,,,,,0.0,,60981.0,,7834.0,1.8,5790.0,0.0,,0.0,,,,15295.0,23.18,25.69,,1884.0,780.0,13057.0,3447.0,7.9,5626.0,DHA_Q3_2005,,67587.0,,,,0.0,
,,,,15185.0,229490.0,692841.0,,,,,1101397.0,1754339.0,93.82,,,,,0.0,4321936.0,50146.0,12232.0,2451247.0,230448.0,25803.0,,,24.96,,0.0,0.0,,,52112.0,,2155753.0,49.88,,,15881.0,1591905.0,,493672.0,,923289.0,188428.0,,,,,,20.41,,2567597.0,,166731.0,,73710.0,,,,,1876.0,,1672511.0,,187284.0,11.19,188910.0,28.87,,20304.0,,,,306813.0,5.02,14.15,,0.0,201154.0,688700.0,563848.0,3.11,710328.0,PVD_Q4_2006,,4321936.0,,,,7275.0,
,,,,21350.0,26574.0,45461.0,,,,,130000.0,435734.0,7.07,,,,,2387.0,489509.0,661.0,2.0,29547.0,48973.0,7085.0,,,51.86,,61.57,0.0,,,202577.0,,211953.0,43.3,,,0.0,1324.0,,0.0,,94435.0,31421.0,,,,,,33.27,,53775.0,,41163.0,,61233.0,,,,,-1104.0,,277556.0,,31028.0,1.97,40059.0,6.14,,0.0,,,,146342.0,5.27,11.85,,67.0,0.0,0.0,210629.0,2.07,145351.0,FIR_Q3_2019,,489509.0,,,,7684.0,
,,,,14330.0,131967.0,433566.0,,,,,680000.0,937271.0,60.98,,,,,0.0,3142172.0,1478.0,1917.0,2156796.0,243490.0,65987.0,,,35.96,,0.0,0.0,,,138463.0,,2167758.0,68.99,,,7881.0,1552888.0,,0.0,,677056.0,177990.0,,,,,,26.29,,2204901.0,,177942.0,,26846.0,,,,,49.0,,974413.0,,177990.0,11.51,177990.0,37.11,,0.0,,,,244844.0,6.19,19.88,,0.0,0.0,0.0,614870.0,1.52,639996.0,PVD_Q1_2007,,3142172.0,,,,3152.0,
,,,,18933.0,2296.0,75604.0,,,,,130000.0,634245.0,12.9,,,,,1584.0,688762.0,572.0,3.0,29830.0,33258.0,9510.0,,,30.55,,46.26,0.0,,,196382.0,,442627.0,64.26,,,0.0,1324.0,,0.0,,108861.0,20695.0,,,,,,19.01,,54517.0,,21080.0,,42771.0,,,,,4790.0,,246135.0,,20589.0,2.15,25870.0,6.89,,0.0,,,,115314.0,3.07,8.73,,2099.0,0.0,0.0,441302.0,1.44,392796.0,FIR_Q4_2019,,688762.0,,,,5297.0,
,,,,12000.0,77583.0,188995.0,,,,,680000.0,494216.0,165.5,,,,,0.0,2607085.0,1667.0,2211.0,2051624.0,51681.0,15849.0,,,21.47,,0.0,0.0,,,62315.0,,1791083.0,68.7,,,7881.0,1351504.0,,0.0,,240676.0,36355.0,,,,,,15.11,,2112869.0,,36376.0,,6562.0,,,,,-21.0,,816002.0,,36355.0,20.42,36355.0,0.0,,0.0,,,,113132.0,1.52,4.55,,0.0,0.0,0.0,439579.0,1.12,347757.0,PVD_Q2_2007,,2607085.0,,,,0.0,
,,,,11562.0,152593.0,450433.0,,,,,680000.0,613818.0,89.07,,,,,0.0,1954460.0,1026.0,1256.0,1313656.0,97364.0,16417.0,,,17.77,,0.0,0.0,,,17646.0,,1168225.0,59.77,,,0.0,701370.0,,0.0,,547797.0,60839.0,,,,,,11.11,,1340642.0,,81176.0,,3122.0,,,,,3204.0,,786235.0,,60839.0,14.44,84380.0,0.0,,0.0,,,,88382.0,3.37,8.01,,0.0,0.0,0.0,466855.0,1.31,440457.0,PVD_Q3_2007,,1954460.0,,,,0.0,
,,,,14216.0,191280.0,15188.0,,,,,1199832.0,3031833.0,185.6,,,,,0.0,5534922.0,63570.0,76546.0,29928.0,61437.0,22908.0,,,80.18,,1.72,248671.0,,,33978.0,,3703794.0,66.92,,,545097.0,3229027.0,,125415.0,,76625.0,38942.0,,,,,,50.82,,2503089.0,,45999.0,,26813.0,,,,,-275.0,,1705713.0,,37469.0,6.68,45724.0,42.34,,0.0,,,,387141.0,0.69,2.14,,5506.0,773355.0,2086571.0,474767.0,6.39,693191.0,VIC_Q4_2007,,5534922.0,,,,1109.0,
,,,,15007.0,550875.0,16369.0,,,,,1199832.0,4165812.0,166.61,,,,,0.0,5356523.0,107156.0,116843.0,24299.0,48216.0,18112.0,,,74.65,,6.34,251809.0,,,16186.0,,3440825.0,64.24,,,206201.0,3058818.0,,115136.0,,64585.0,38745.0,,,,,,59.99,,1190711.0,,32829.0,,8446.0,,,,,13634.0,,1800562.0,,39943.0,6.23,46463.0,31.28,,0.0,,,,348436.0,0.87,1.96,,6962.0,773355.0,2876053.0,382007.0,10.91,714250.0,VIC_Q1_2008,,5356523.0,,,,2156.0,
,,,,19016.0,118352.0,14962.0,,,,,1199832.0,2826667.0,52.38,,,,,0.0,3813647.0,27557.0,43965.0,382004.0,47836.0,17839.0,,,76.17,,0.0,255275.0,,,802.0,,1364530.0,35.78,,,196364.0,1054305.0,,167553.0,,62799.0,38313.0,,,,,,61.01,,986980.0,,43844.0,,4908.0,,,,,1242.0,,2281564.0,,38352.0,0.0,45086.0,0.0,,0.0,,,,308378.0,1.1,1.86,,2561.0,773355.0,2329670.0,310225.0,9.11,372934.0,VIC_Q2_2008,,3813647.0,,,,3818.0,
,,,,10744.0,5811.0,61646.0,,,,,672750.0,277951.0,21.58,,,,,0.0,1309399.0,125.0,90.0,246927.0,45584.0,3329.0,,,42.51,,643.98,0.0,,,21352.0,,583335.0,44.55,,,748121.0,127121.0,,3260.0,,107230.0,29039.0,,,,,,27.08,,1031448.0,,42207.0,,21269.0,,,,,-1136.0,,722804.0,,29058.0,2.61,41071.0,13.78,,0.0,,,,50057.0,2.32,4.1,,13.0,0.0,1000.0,456214.0,0.61,228520.0,SGT_Q4_2008,,1309399.0,,,,2032.0,
,,,,23258.0,396732.0,13527.0,,,,,800000.0,2017364.0,53.75,,,,,0.0,3090237.0,20125.0,150874.0,109216.0,33379.0,9305.0,,,71.16,,0.0,258674.0,,,57.0,,1229619.0,39.79,,,513891.0,1046917.0,,0.0,,46906.0,130999.0,,,,,,279.28,,1072874.0,,149629.0,,1477.0,,,,,2926.0,,1860619.0,,130999.0,6.66,152555.0,0.0,,0.0,,,,287264.0,5.28,7.3,,5194.0,773355.0,1329777.0,182701.0,11.04,289321.0,VIC_Q3_2008,,3090237.0,,,,0.0,
,,,,11859.0,6210.0,76209.0,,,,,585000.0,179812.0,20.14,,,,,0.0,1200472.0,56.0,658.0,243919.0,16444.0,2784.0,,,17.75,,0.0,0.0,,,15596.0,,503444.0,41.94,,,742971.0,264996.0,,3279.0,,92653.0,14221.0,,,,,,15.35,,1020660.0,,14262.0,,26351.0,,,,,26.0,,693749.0,,14245.0,2.11,14289.0,10.75,,0.0,,,,108749.0,1.18,2.07,,0.0,0.0,2350.0,238448.0,0.75,129305.0,SGT_Q1_2009,,1200472.0,,,,2326.0,
,,,,11615.0,8424.0,13965.0,,,,,585000.0,201407.0,24.54,,,,,0.0,1212155.0,65.0,99.0,240245.0,7260.0,1084.0,,,34.2,,1049.48,0.0,,,26601.0,,529348.0,43.67,,,742321.0,286920.0,,3303.0,,21225.0,6590.0,,,,,,31.05,,1010748.0,,6210.0,,15483.0,,,,,395.0,,679504.0,,6590.0,1.5,6605.0,5.38,,0.0,,,,94504.0,0.54,0.97,,0.0,0.0,0.0,242428.0,0.83,150899.0,SGT_Q2_2009,,1212155.0,,,,3235.0,
,,,,11503.0,54183.0,791585.0,,,,,585000.0,310684.0,25.29,,,,,0.0,1293095.0,8813.0,21783.0,234459.0,69791.0,7806.0,,,8.1,,24.6,0.0,,,40547.0,,616865.0,47.7,,,742291.0,286920.0,,3305.0,,861376.0,73438.0,,,,,,8.53,,982410.0,,74784.0,,11835.0,,,,,197.0,,672924.0,,73432.0,2.42,74981.0,7.09,,0.0,,,,87924.0,5.37,10.36,,172.0,0.0,0.0,329946.0,0.94,204119.0,SGT_Q3_2009,,1293095.0,,,,3921.0,
,,,,18371.0,65508.0,132561.0,,,,,170000.0,323150.0,6.83,,,,,1272.0,565580.0,608.0,1133.0,137125.0,36941.0,6437.0,,,21.79,,54.13,0.0,,,14806.0,,213954.0,37.83,,,78366.0,23197.0,,39325.0,,169502.0,23951.0,,,,,,14.13,,242430.0,,30805.0,,6478.0,,,,,1217.0,,312301.0,,21616.0,2.08,32022.0,6.27,,0.0,,,,85723.0,4.0,7.15,,223.0,25000.0,0.0,190757.0,1.69,236358.0,TCL_Q4_2009,,565580.0,,,,6106.0,
,,,,22777.0,485320.0,800983.0,,,,,978413.0,2930379.0,97.43,,,,,0.0,5927864.0,23817.0,2709.0,1613216.0,118636.0,31044.0,,,12.9,,4.1,103544.0,,,838200.0,,3699310.0,62.41,,,77576.0,1578019.0,,0.0,,919620.0,64145.0,,,,,,6.98,,2997486.0,,59356.0,,61078.0,,,,,14401.0,,2228554.0,,58155.0,1.55,73758.0,12.79,,0.0,,,,660284.0,1.03,2.65,,3846.0,369631.0,20000.0,2121291.0,1.38,1525780.0,PC1_Q4_2016,,5927864.0,,,,2764.0,
,,,,17221.0,60927.0,195663.0,,,,,170000.0,275095.0,6.92,,,,,1580.0,516183.0,571.0,677.0,135055.0,46564.0,6761.0,,,19.22,,70.26,0.0,,,16441.0,,200275.0,38.8,,,76937.0,20603.0,,23150.0,,242227.0,29351.0,,,,,,12.12,,241087.0,,39607.0,,6304.0,,,,,-349.0,,292757.0,,26858.0,2.5,39425.0,6.95,,167.0,,,,68931.0,5.54,9.55,,303.0,25000.0,0.0,179672.0,1.53,191424.0,TCL_Q1_2010,,516183.0,,,,6190.0,
,,,,28800.0,165389.0,679375.0,,,,,978413.0,2489907.0,89.71,,,,,0.0,5363697.0,23993.0,2395.0,1636408.0,136841.0,37610.0,,,16.77,,4.58,104829.0,,,796708.0,,3196172.0,59.59,,,82287.0,1460850.0,,0.0,,816216.0,68923.0,,,,,,8.44,,2873790.0,,80576.0,,64920.0,,,,,5247.0,,2167525.0,,64655.0,1.25,85823.0,12.22,,0.0,,,,608315.0,1.28,3.01,,-8981.0,369631.0,0.0,1735322.0,1.43,1462891.0,PC1_Q1_2017,,5363697.0,,,,2946.0,
,,,,19792.0,27530.0,60072.0,,,,,140000.0,409700.0,50.32,,,,,1165.0,606083.0,5493.0,11500.0,14687.0,16607.0,4327.0,,,21.66,,4.34,0.0,,,48514.0,,320157.0,52.82,,,6250.0,16207.0,,8834.0,,76679.0,16315.0,,,,,,21.28,,196383.0,,18287.0,,83250.0,,,,,56.0,,277092.0,,16315.0,1.3,18343.0,5.28,,0.0,,,,56983.0,2.86,6.06,,0.0,70829.0,47936.0,303950.0,1.35,202471.0,LGL_Q4_2009,,606083.0,,,,4864.0,
,,,,11588.0,45677.0,298648.0,,,,,623999.0,520233.0,5.22,,,,,0.0,987481.0,520.0,281.0,3960.0,23616.0,7261.0,,,7.33,,32.39,0.0,,,75915.0,,264412.0,26.78,,,259420.0,7113.0,,0.0,,322264.0,11340.0,,,,,,3.52,,467247.0,,15315.0,,1299.0,,,,,-310.0,,723069.0,,11048.0,0.97,15005.0,9.99,,0.0,,,,48269.0,1.1,1.53,,789.0,0.0,2689.0,257299.0,2.02,394653.0,AMD_Q4_2015,,987481.0,,,,1126.0,
,,,,15861.0,54856.0,104283.0,,,,,170000.0,232325.0,8.23,,,,,1351.0,454041.0,591.0,1301.0,140527.0,37457.0,5726.0,,,26.43,,56.21,0.0,,,23329.0,,163368.0,35.98,,,50171.0,22296.0,,21044.0,,141741.0,24304.0,,,,,,17.15,,221716.0,,32144.0,,6427.0,,,,,317.0,,269630.0,,22960.0,2.77,32461.0,0.0,,0.0,,,,50325.0,5.09,8.19,,296.0,25000.0,0.0,141072.0,1.65,147714.0,TCL_Q2_2010,,454041.0,,,,0.0,
,,,,14010.0,36241.0,81267.0,,,,,149999.0,244413.0,116.62,,,,,650.0,521621.0,4834.0,462.0,247550.0,24143.0,2420.0,,,22.9,,3.38,0.0,,,132414.0,,302383.0,57.97,,,2281.0,101044.0,,9089.0,,105410.0,6742.0,,,,,,6.4,,277208.0,,8527.0,,8663.0,,,,,102.0,,210149.0,,6531.0,0.94,8629.0,7.33,,0.0,,,,14214.0,1.36,3.59,,8824.0,43319.0,0.0,201339.0,1.21,67095.0,DHC_Q4_2009,,521621.0,,,,1802.0,
,,,,15386.0,8351.0,50531.0,,,,,99999.0,173728.0,144.56,,,,,472.0,436212.0,3916.0,641.0,230897.0,17936.0,2273.0,,,26.2,,3.07,0.0,,,123374.0,,273473.0,62.69,,,2658.0,104539.0,,8877.0,,68467.0,4124.0,,,,,,6.02,,262484.0,,6292.0,,6714.0,,,,,87.0,,153862.0,,4507.0,0.0,6379.0,0.0,,0.0,,,,7684.0,1.08,2.97,,6096.0,43016.0,0.0,168934.0,1.03,35289.0,DHC_Q1_2010,,436212.0,,,,1809.0,
,,,,28197.0,244545.0,456343.0,,,,,752629.0,2083931.0,73.84,,,,,0.0,4744745.0,16878.0,1853.0,1653052.0,110728.0,30678.0,,,19.53,,5.31,106100.0,,,685013.0,,2622565.0,55.27,,,85615.0,1352372.0,,0.0,,567071.0,60293.0,,,,,,10.63,,2660814.0,,63270.0,,58314.0,,,,,9205.0,,2122180.0,,57734.0,1.36,72475.0,9.46,,0.0,,,,821935.0,1.25,2.76,,1945.0,369631.0,0.0,1270193.0,1.64,1096060.0,PC1_Q2_2017,,4744745.0,,,,2416.0,
,,,,27425.0,438544.0,792199.0,,,,,752629.0,2040492.0,54.06,,,,,0.0,4520983.0,10068.0,5252.0,919783.0,113541.0,43073.0,,,12.54,,8.26,107358.0,,,529379.0,,2456907.0,54.34,,,85425.0,1106970.0,,0.0,,905740.0,44315.0,,,,,,4.89,,2480491.0,,39366.0,,29350.0,,,,,24736.0,,2064076.0,,44407.0,1.31,64102.0,11.04,,0.0,,,,766133.0,1.01,2.17,,-12983.0,369631.0,0.0,1349937.0,1.51,1043219.0,PC1_Q3_2017,,4520983.0,,,,1679.0,
,,,,18648.0,76184.0,54206.0,,,,,140000.0,404372.0,48.68,,,,,528.0,533807.0,3655.0,3513.0,15384.0,13348.0,3978.0,,,19.76,,0.0,0.0,,,50767.0,,272733.0,51.09,,,26670.0,5.0,,0.0,,67554.0,7388.0,,,,,,10.94,,129435.0,,9228.0,,55395.0,,,,,234.0,,261074.0,,7388.0,1.84,9463.0,6.21,,0.0,,,,40921.0,1.5,3.14,,0.0,70829.0,49428.0,272728.0,1.48,172597.0,LGL_Q1_2010,,533807.0,,,,5538.0,
,,,,17176.0,32642.0,432488.0,,,,,1935490.0,2331873.0,17.25,,,,,213.0,4506288.0,17183.0,72482.0,419724.0,108578.0,39903.0,,,20.07,,3.45,14090.0,,,343487.0,,1181896.0,26.23,,,1455972.0,325906.0,,0.0,,541067.0,26590.0,,,,,,4.91,,2174414.0,,39252.0,,27003.0,,,,,136.0,,3324392.0,,41278.0,0.29,39389.0,7.51,,0.0,,,,182989.0,0.91,1.24,,84722.0,14805.0,1536907.0,855990.0,2.72,391835.0,FIT_Q4_2015,,4506288.0,,,,667.0,
,,,,17139.0,98163.0,620743.0,,,,,1935490.0,2485723.0,18.22,,,,,185.0,4536258.0,15158.0,52725.0,417831.0,120859.0,32229.0,,,16.3,,6.07,14190.0,,,391203.0,,1218959.0,26.87,,,983527.0,315602.0,,0.0,,741602.0,46337.0,,,,,,6.25,,2050535.0,,56602.0,,25990.0,,,,,-311.0,,3317299.0,,33068.0,0.35,56291.0,9.59,,0.0,,,,227732.0,0.74,1.21,,69594.0,14805.0,1592292.0,903357.0,2.75,378075.0,FIT_Q1_2016,,4536258.0,,,,626.0,
,,,,17820.0,8547.0,100450.0,,,,,16257.0,66906.0,90.63,,,,,0.0,82285.0,929.0,433.0,14276.0,8076.0,926.0,,,7.44,,6.01,0.0,,,28786.0,,53314.0,64.79,,,1016.0,523.0,,0.0,,108526.0,2904.0,,,,,,2.68,,15379.0,,3402.0,,1330.0,,,,,-26.0,,28971.0,,2904.0,4.94,3376.0,19.11,,0.0,,,,7489.0,3.71,10.47,,3253.0,0.0,3024.0,52791.0,1.27,25219.0,HAX_Q4_2006,,82285.0,,,,3979.0,
,,,,11493.0,43823.0,342360.0,,,,,623999.0,497423.0,1.58,,,,,0.0,1029906.0,128.0,238.0,4226.0,27157.0,6055.0,,,7.35,,228.15,0.0,,,106120.0,,312751.0,30.37,,,198158.0,57138.0,,0.0,,369517.0,16392.0,,,,,,4.44,,532483.0,,20754.0,,5535.0,,,,,95.0,,717155.0,,16071.0,1.07,20850.0,10.55,,0.0,,,,42648.0,1.98,2.87,,442.0,0.0,289.0,255613.0,1.95,341656.0,AMD_Q1_2016,,1029906.0,,,,1166.0,
,,,,17185.0,94100.0,163104.0,,,,,170000.0,238813.0,8.73,,,,,1904.0,442340.0,672.0,2496.0,131541.0,44800.0,7009.0,,,21.55,,86.71,0.0,,,10574.0,,139156.0,31.46,,,44811.0,23471.0,,11031.0,,207904.0,33576.0,,,,,,16.15,,203528.0,,39131.0,,6403.0,,,,,1629.0,,292153.0,,32370.0,2.4,40760.0,0.0,,0.0,,,,76107.0,7.79,11.66,,485.0,25000.0,0.0,115685.0,2.06,127736.0,TCL_Q3_2010,,442340.0,,,,0.0,
,,,,14955.0,6461.0,42633.0,,,,,99999.0,155298.0,132.58,,,,,332.0,395061.0,2792.0,1390.0,208427.0,14031.0,1735.0,,,24.76,,2.66,0.0,,,101963.0,,238117.0,60.27,,,1573.0,100573.0,,7396.0,,56664.0,3044.0,,,,,,5.37,,239763.0,,4399.0,,3653.0,,,,,4.0,,149548.0,,3177.0,0.0,4403.0,0.0,,0.0,,,,3177.0,0.8,2.12,,6496.0,43016.0,0.0,137544.0,1.13,43221.0,DHC_Q2_2010,,395061.0,,,,3473.0,
,,,,18905.0,42916.0,31648.0,,,,,110791.0,376508.0,46.27,,,,,2377.0,450453.0,3202.0,18933.0,16051.0,10997.0,0.0,,,25.79,,8.2,0.0,,,42672.0,,241007.0,53.5,,,7090.0,5.0,,0.0,,42645.0,19336.0,,,,,,45.34,,73945.0,,22660.0,,63586.0,,,,,65.0,,209446.0,,19336.0,1.64,22726.0,0.0,,0.0,,,,33129.0,4.71,11.37,,4069.0,56202.0,43469.0,241001.0,1.56,183865.0,LGL_Q2_2010,,450453.0,,,,0.0,
,,,,11914.0,678916.0,466113.0,,,,,1792125.0,3182701.0,23.03,,,,,164.0,4347642.0,13185.0,55115.0,420443.0,97926.0,28593.0,,,17.36,,6.6,14291.0,,,347552.0,,1088181.0,25.03,,,471527.0,319427.0,,1124302.0,,564038.0,48104.0,,,,,,8.53,,1164942.0,,68556.0,,36255.0,,,,,-194.0,,2135160.0,,29431.0,0.6,68362.0,7.5,,0.0,,,,318853.0,0.67,1.4,,42706.0,14805.0,1543754.0,768754.0,4.14,576225.0,FIT_Q2_2016,,4347642.0,,,,958.0,
,,,,11594.0,739124.0,479832.0,,,,,1792125.0,3322357.0,29.91,,,,,115.0,4400538.0,14741.0,42988.0,351125.0,84184.0,33460.0,,,14.93,,5.13,14392.0,,,384239.0,,1343364.0,30.53,,,450847.0,302046.0,,979305.0,,564016.0,32689.0,,,,,,5.8,,1078181.0,,40773.0,,29789.0,,,,,239.0,,2077870.0,,20522.0,0.78,41012.0,5.8,,0.0,,,,261562.0,0.51,0.99,,38051.0,14805.0,1699525.0,1041318.0,3.19,469680.0,FIT_Q3_2016,,4400538.0,,,,1565.0,
,,,,16302.0,4153.0,114842.0,,,,,16257.0,59863.0,147.38,,,,,0.0,74431.0,794.0,307.0,14465.0,6282.0,852.0,,,5.19,,4.87,0.0,,,28151.0,,47929.0,64.39,,,16.0,523.0,,0.0,,121124.0,1777.0,,,,,,1.47,,14568.0,,1242.0,,2546.0,,,,,824.0,,26502.0,,1777.0,4.91,2067.0,0.0,,0.0,,,,5457.0,2.74,6.9,,3700.0,0.0,3121.0,47406.0,1.26,21892.0,HAX_Q1_2007,,74431.0,,,,0.0,
,,,,10835.0,553722.0,308181.0,,,,,720000.0,839437.0,242.89,,,,,0.0,4019962.0,41727.0,21226.0,3147005.0,101698.0,24041.0,,,24.81,,2.51,8076.0,,,25103.0,,2462242.0,61.25,,,12786.0,1180608.0,,777587.0,,409879.0,39706.0,,,,,,9.69,,3180524.0,,56998.0,,41046.0,,,,,89.0,,780133.0,,36688.0,1.93,57086.0,22.89,,0.0,,,,57384.0,0.96,4.75,,157.0,0.0,98786.0,1281633.0,0.65,120779.0,PVT_Q4_2007,,4019962.0,,,,913.0,
,,,,13367.0,19609.0,271607.0,,,,,300000.0,297523.0,3.48,,,,,404.43,594303.0,13.0,79.0,4548.0,29796.0,15654.0,,,9.89,,-97.52,0.0,,,72932.0,,193298.0,32.53,,,85155.0,7163.0,,0.0,,301403.0,12117.0,,,,,,4.02,,296780.0,,14149.0,,1302.0,,,,,926.0,,401005.0,,12117.0,0.82,15075.0,10.23,,0.0,,,,82422.0,2.2,3.19,,59.0,0.0,3697.0,186135.0,1.6,199984.0,AMD_Q2_2016,,594303.0,,,,1065.0,
,,,,18797.0,9870.0,44176.0,,,,,80000.0,172325.0,125.79,,,,,643.0,400440.0,1429.0,1507.0,195468.0,13876.0,2360.0,,,23.9,,4.7,0.0,,,86260.0,,242534.0,60.57,,,1573.0,98086.0,,7528.0,,58052.0,5292.0,,,,,,9.12,,228114.0,,5405.0,,2980.0,,,,,563.0,,150377.0,,5143.0,0.92,5968.0,0.0,,0.0,,,,14884.0,1.33,3.45,,6190.0,55016.0,0.0,144448.0,1.19,73216.0,DHC_Q3_2010,,400440.0,,,,0.0,
,,,,16866.0,26679.0,73020.0,,,,,80000.0,301491.0,171.21,,,,,1775.0,369649.0,1626.0,10375.0,16862.0,11964.0,3869.0,,,14.08,,0.0,0.0,,,30504.0,,234720.0,63.5,,,5050.0,5.0,,0.0,,84984.0,14204.0,,,,,,16.71,,68157.0,,16844.0,,44313.0,,,,,1.0,,134929.0,,14204.0,2.13,16845.0,0.0,,0.0,,,,18399.0,3.97,10.72,,0.0,27207.0,13390.0,234714.0,1.28,186605.0,LGL_Q3_2010,,369649.0,,,,0.0,
,,,,13090.0,13813.0,108066.0,,,,,93013.0,215820.0,125.51,,,,,0.0,317640.0,2913.0,221.0,58038.0,10172.0,3255.0,,,8.6,,2.4,0.0,,,74335.0,,195890.0,61.67,,,39881.0,13377.0,,0.0,,118239.0,3179.0,,,,,,2.69,,101820.0,,3641.0,,2582.0,,,,,56.0,,121750.0,,3179.0,4.74,3697.0,26.91,,0.0,,,,14392.0,1.16,2.64,,584.0,5105.0,0.0,182513.0,1.18,125090.0,VID_Q4_2006,,317640.0,,,,1662.0,
,,,,15373.0,5291.0,81931.0,,,,,16257.0,40396.0,96.24,,,,,0.0,55275.0,575.0,381.0,14643.0,6691.0,961.0,,,7.55,,4.84,0.0,,,17656.0,,30283.0,54.79,,,16.0,523.0,,0.0,,88622.0,1787.0,,,,,,2.02,,14879.0,,1428.0,,1816.0,,,,,650.0,,24992.0,,1787.0,3.25,2078.0,0.0,,0.0,,,,4192.0,3.17,7.37,,4108.0,0.0,1110.0,29761.0,1.36,14522.0,HAX_Q2_2007,,55275.0,,,,0.0,
,,,,10639.0,469993.0,185278.0,,,,,720000.0,967140.0,213.68,,,,,0.0,3613933.0,22469.0,36748.0,2619811.0,34652.0,16145.0,,,15.76,,2.49,0.0,,,37831.0,,2121253.0,58.7,,,12786.0,1180684.0,,726680.0,,219931.0,23222.0,,,,,,10.56,,2646792.0,,32479.0,,20569.0,,,,,4.0,,766000.0,,15370.0,1.36,32483.0,35.47,,0.0,,,,21819.0,0.52,2.03,,307.0,0.0,270517.0,940568.0,1.03,168230.0,PVT_Q1_2008,,3613933.0,,,,409.0,
,,,,11978.0,23781.0,281012.0,,,,,300000.0,212347.0,3.87,,,,,426.59,505665.0,251.0,160.0,4770.0,24525.0,8069.0,,,8.03,,73.77,0.0,,,70203.0,,146310.0,28.93,,,85162.0,7188.0,,0.0,,305537.0,13079.0,,,,,,4.28,,293318.0,,16300.0,,3199.0,,,,,110.0,,359355.0,,12798.0,0.83,16410.0,12.31,,0.0,,,,40379.0,2.24,3.63,,73.0,0.0,1949.0,139122.0,1.53,113215.0,AMD_Q3_2016,,505665.0,,,,812.0,
,,,,14086.0,6539.0,104384.0,,,,,84557.0,136634.0,82.05,,,,,0.0,229643.0,1581.0,258.0,60537.0,10241.0,3189.0,,,8.93,,4.25,0.0,,,48054.0,,110537.0,48.13,,,28835.0,13377.0,,0.0,,114625.0,4293.0,,,,,,3.75,,93010.0,,4888.0,,4618.0,,,,,104.0,,119106.0,,4293.0,4.61,4992.0,0.0,,0.0,,,,21877.0,1.93,3.67,,841.0,5105.0,0.0,97160.0,1.41,77423.0,VID_Q1_2007,,229643.0,,,,0.0,
,,,,19360.0,9508.0,79108.0,,,,,112000.0,206561.0,12.91,,,,,2021.0,301460.0,730.0,345.0,92865.0,35492.0,3191.0,,,30.97,,42.78,0.0,,,80009.0,,84632.0,28.07,,,201.0,28000.0,,0.0,,114600.0,22641.0,,,,,,19.76,,94898.0,,30740.0,,15777.0,,,,,-245.0,,216828.0,,22641.0,0.85,30495.0,3.13,,0.0,,,,65693.0,7.74,11.04,,1177.0,0.0,45800.0,56632.0,3.65,55467.0,C32_Q4_2012,,301460.0,,,,5269.0,
